trade_id,signal_type,zone_name,entry_time,entry_price,target_price,exit_time,exit_price,exit_type,pnl,hold_duration,entry_date,exit_date,entry_hour,exit_hour
318,SELL,res1,2024-05-31 16:16:00,18477.35,18402.35,2024-05-31 16:30:00,18431.95,FORCE_EXIT,45.39999999999782,14.0,2024-05-31,2024-05-31,16:16,16:30
319,SELL,res1,2024-06-03 11:18:00,18640.45,18565.45,2024-06-03 16:30:00,18632.95,FORCE_EXIT,7.5,312.0,2024-06-03,2024-06-03,11:18,16:30
320,SELL,sup1,2024-06-04 10:36:00,18474.55,18399.55,2024-06-04 11:09:00,18398.85,TARGET,75.70000000000073,33.0,2024-06-04,2024-06-04,10:36,11:09
321,SELL,res1,2024-06-04 16:18:00,18504.05,18429.05,2024-06-04 16:30:00,18483.45,FORCE_EXIT,20.599999999998545,12.0,2024-06-04,2024-06-04,16:18,16:30
322,SELL,res1,2024-06-05 09:11:00,18487.65,18412.65,2024-06-05 12:17:00,18543.25,STOP_LOSS,-55.599999999998545,186.0,2024-06-05,2024-06-05,09:11,12:17
323,BUY,res1,2024-06-05 12:18:00,18543.75,18618.75,2024-06-05 14:51:00,18616.55,TARGET,72.79999999999927,153.0,2024-06-05,2024-06-05,12:18,14:51
324,SELL,sup1,2024-06-05 15:49:00,18562.35,18487.35,2024-06-05 16:30:00,18548.35,FORCE_EXIT,14.0,41.0,2024-06-05,2024-06-05,15:49,16:30
325,SELL,res1,2024-06-06 14:23:00,18666.35,18591.35,2024-06-06 16:30:00,18651.45,FORCE_EXIT,14.899999999997817,127.0,2024-06-06,2024-06-06,14:23,16:30
326,SELL,sup1,2024-06-07 09:12:00,18609.85,18534.85,2024-06-07 10:47:00,18534.05,TARGET,75.79999999999927,95.0,2024-06-07,2024-06-07,09:12,10:47
327,SELL,res1,2024-06-07 12:43:00,18497.75,18422.75,2024-06-07 14:45:00,18424.35,TARGET,73.40000000000146,122.0,2024-06-07,2024-06-07,12:43,14:45
328,BUY,sup1,2024-06-07 14:51:00,18469.65,18544.65,2024-06-07 15:49:00,18545.15,TARGET,75.5,58.0,2024-06-07,2024-06-07,14:51,15:49
329,SELL,res1,2024-06-10 09:14:00,18416.05,18341.05,2024-06-10 16:30:00,18441.85,FORCE_EXIT,-25.799999999999272,436.0,2024-06-10,2024-06-10,09:14,16:30
330,BUY,res1,2024-06-11 09:01:00,18517.15,18592.15,2024-06-11 11:25:00,18427.75,STOP_LOSS,-89.40000000000146,144.0,2024-06-11,2024-06-11,09:01,11:25
331,SELL,res1,2024-06-11 11:26:00,18428.75,18353.75,2024-06-11 12:01:00,18362.75,TARGET,66.0,35.0,2024-06-11,2024-06-11,11:26,12:01
332,SELL,sup1,2024-06-11 13:39:00,18334.65,18259.65,2024-06-11 15:17:00,18387.65,STOP_LOSS,-53.0,98.0,2024-06-11,2024-06-11,13:39,15:17
333,BUY,sup1,2024-06-11 15:18:00,18389.15,18464.15,2024-06-11 15:37:00,18349.25,STOP_LOSS,-39.900000000001455,19.0,2024-06-11,2024-06-11,15:18,15:37
334,SELL,res1,2024-06-11 15:38:00,18348.25,18273.25,2024-06-11 16:30:00,18351.25,FORCE_EXIT,-3.0,52.0,2024-06-11,2024-06-11,15:38,16:30
335,BUY,sup1,2024-06-12 09:01:00,18453.95,18528.95,2024-06-12 14:30:00,18560.85,TARGET,106.89999999999782,329.0,2024-06-12,2024-06-12,09:01,14:30
336,SELL,sup1,2024-06-13 09:21:00,18568.25,18493.25,2024-06-13 10:16:00,18498.45,TARGET,69.79999999999927,55.0,2024-06-13,2024-06-13,09:21,10:16
337,SELL,res1,2024-06-13 14:08:00,18427.15,18352.15,2024-06-13 14:30:00,18455.15,STOP_LOSS,-28.0,22.0,2024-06-13,2024-06-13,14:08,14:30
338,BUY,res1,2024-06-13 14:31:00,18456.65,18531.65,2024-06-13 14:49:00,18438.45,STOP_LOSS,-18.200000000000728,18.0,2024-06-13,2024-06-13,14:31,14:49
339,SELL,res1,2024-06-13 15:04:00,18430.55,18355.55,2024-06-13 15:56:00,18353.95,TARGET,76.59999999999854,52.0,2024-06-13,2024-06-13,15:04,15:56
340,SELL,sup1,2024-06-14 10:06:00,18155.05,18080.05,2024-06-14 11:43:00,18080.45,TARGET,74.59999999999854,97.0,2024-06-14,2024-06-14,10:06,11:43
341,SELL,res1,2024-06-14 14:33:00,18044.95,17969.95,2024-06-14 16:30:00,17983.25,FORCE_EXIT,61.70000000000073,117.0,2024-06-14,2024-06-14,14:33,16:30
342,BUY,sup1,2024-06-17 09:01:00,18074.75,18149.75,2024-06-17 12:08:00,18004.95,STOP_LOSS,-69.79999999999927,187.0,2024-06-17,2024-06-17,09:01,12:08
343,SELL,sup1,2024-06-17 12:12:00,18000.65,17925.65,2024-06-17 13:01:00,18024.85,STOP_LOSS,-24.19999999999709,49.0,2024-06-17,2024-06-17,12:12,13:01
344,BUY,sup1,2024-06-17 13:02:00,18025.35,18100.35,2024-06-17 16:30:00,18036.25,FORCE_EXIT,10.900000000001455,208.0,2024-06-17,2024-06-17,13:02,16:30
345,SELL,res1,2024-06-18 12:11:00,18120.25,18045.25,2024-06-18 12:30:00,18158.65,STOP_LOSS,-38.400000000001455,19.0,2024-06-18,2024-06-18,12:11,12:30
346,BUY,res1,2024-06-18 12:31:00,18158.15,18233.15,2024-06-18 13:01:00,18131.05,STOP_LOSS,-27.100000000002183,30.0,2024-06-18,2024-06-18,12:31,13:01
347,SELL,res1,2024-06-18 13:07:00,18118.55,18043.55,2024-06-18 16:30:00,18121.15,FORCE_EXIT,-2.600000000002183,203.0,2024-06-18,2024-06-18,13:07,16:30
348,BUY,res1,2024-06-19 09:01:00,18138.05,18213.05,2024-06-19 09:15:00,18106.95,STOP_LOSS,-31.099999999998545,14.0,2024-06-19,2024-06-19,09:01,09:15
349,SELL,sup1,2024-06-19 09:21:00,18073.95,17998.95,2024-06-19 10:00:00,18122.45,STOP_LOSS,-48.5,39.0,2024-06-19,2024-06-19,09:21,10:00
350,SELL,res1,2024-06-19 10:19:00,18105.55,18030.55,2024-06-19 16:30:00,18085.85,FORCE_EXIT,19.700000000000728,371.0,2024-06-19,2024-06-19,10:19,16:30
351,BUY,res1,2024-06-20 09:03:00,18111.85,18186.85,2024-06-20 09:30:00,18193.85,TARGET,82.0,27.0,2024-06-20,2024-06-20,09:03,09:30
352,SELL,res1,2024-06-20 10:26:00,18166.35,18091.35,2024-06-20 16:30:00,18207.15,FORCE_EXIT,-40.80000000000291,364.0,2024-06-20,2024-06-20,10:26,16:30
353,BUY,res1,2024-06-21 09:01:00,18223.95,18298.95,2024-06-21 11:13:00,18147.65,STOP_LOSS,-76.29999999999927,132.0,2024-06-21,2024-06-21,09:01,11:13
354,SELL,sup1,2024-06-21 11:14:00,18150.05,18075.05,2024-06-21 16:30:00,18172.35,FORCE_EXIT,-22.299999999999272,316.0,2024-06-21,2024-06-21,11:14,16:30
355,BUY,res1,2024-06-24 09:01:00,18213.05,18288.05,2024-06-24 10:06:00,18292.55,TARGET,79.5,65.0,2024-06-24,2024-06-24,09:01,10:06
356,SELL,res1,2024-06-24 10:54:00,18261.25,18186.25,2024-06-24 15:49:00,18307.15,STOP_LOSS,-45.900000000001455,295.0,2024-06-24,2024-06-24,10:54,15:49
357,BUY,res1,2024-06-24 15:50:00,18307.65,18382.65,2024-06-24 16:30:00,18340.35,FORCE_EXIT,32.69999999999709,40.0,2024-06-24,2024-06-24,15:50,16:30
358,BUY,res1,2024-06-25 13:19:00,18161.65,18236.65,2024-06-25 13:43:00,18136.45,STOP_LOSS,-25.200000000000728,24.0,2024-06-25,2024-06-25,13:19,13:43
359,SELL,res1,2024-06-25 13:46:00,18125.75,18050.75,2024-06-25 14:38:00,18156.15,STOP_LOSS,-30.400000000001455,52.0,2024-06-25,2024-06-25,13:46,14:38
360,SELL,res1,2024-06-25 14:53:00,18140.55,18065.55,2024-06-25 16:30:00,18168.55,STOP_LOSS,-28.0,97.0,2024-06-25,2024-06-25,14:53,16:30
361,SELL,sup1,2024-06-26 14:41:00,18087.95,18012.95,2024-06-26 15:50:00,18134.85,STOP_LOSS,-46.89999999999782,69.0,2024-06-26,2024-06-26,14:41,15:50
362,SELL,res1,2024-06-27 10:08:00,18197.75,18122.75,2024-06-27 16:05:00,18243.65,STOP_LOSS,-45.900000000001455,357.0,2024-06-27,2024-06-27,10:08,16:05
363,BUY,res1,2024-06-27 16:06:00,18244.15,18319.15,2024-06-27 16:30:00,18247.65,FORCE_EXIT,3.5,24.0,2024-06-27,2024-06-27,16:06,16:30
364,BUY,res1,2024-06-28 10:41:00,18321.35,18396.35,2024-06-28 13:22:00,18285.35,STOP_LOSS,-36.0,161.0,2024-06-28,2024-06-28,10:41,13:22
365,SELL,sup1,2024-06-28 13:23:00,18287.35,18212.35,2024-06-28 14:49:00,18212.35,TARGET,75.0,86.0,2024-06-28,2024-06-28,13:23,14:49
366,SELL,res1,2024-06-28 15:46:00,18255.65,18180.65,2024-06-28 16:10:00,18292.65,STOP_LOSS,-37.0,24.0,2024-06-28,2024-06-28,15:46,16:10
367,BUY,res1,2024-06-28 16:11:00,18293.15,18368.15,2024-06-28 16:30:00,18291.55,FORCE_EXIT,-1.6000000000021828,19.0,2024-06-28,2024-06-28,16:11,16:30
